
12月 17, 2018 19:45:58.61 NEW SESSION
12月 24, 2018 21:36:31.05 [13544:5800:1224/213631.050:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:36:31.37 [13544:5800:1224/213631.371:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:36:34.31 [13544:5800:1224/213634.309:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:36:34.31 [13544:5800:1224/213634.313:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:36:36.91 [13544:5800:1224/213636.913:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:36:37.17 [13544:5800:1224/213637.176:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:36:39.67 [13544:5800:1224/213639.678:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:36:39.69 [13544:5800:1224/213639.696:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:36:39.74 [13544:5800:1224/213639.740:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:36:39.96 [13544:5800:1224/213639.965:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:36:47.06 [13544:5800:1224/213647.063:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:36:47.18 [13544:5800:1224/213647.186:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:36:51.05 [13544:5800:1224/213651.054:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:36:51.37 [13544:5800:1224/213651.373:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:36:54.31 [13544:5800:1224/213654.313:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:36:54.32 [13544:5800:1224/213654.322:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:36:56.91 [13544:5800:1224/213656.916:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:36:57.18 [13544:5800:1224/213657.181:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:36:59.68 [13544:5800:1224/213659.682:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:36:59.69 [13544:5800:1224/213659.698:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:36:59.74 [13544:5800:1224/213659.743:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:36:59.97 [13544:5800:1224/213659.969:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:07.06 [13544:5800:1224/213707.067:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:07.18 [13544:5800:1224/213707.188:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:11.05 [13544:5800:1224/213711.056:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:11.37 [13544:5800:1224/213711.376:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:14.31 [13544:5800:1224/213714.319:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:14.32 [13544:5800:1224/213714.327:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:16.92 [13544:5800:1224/213716.927:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:17.18 [13544:5800:1224/213717.183:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:19.68 [13544:5800:1224/213719.689:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:19.70 [13544:5800:1224/213719.701:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:19.74 [13544:5800:1224/213719.747:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:19.97 [13544:5800:1224/213719.975:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:27.07 [13544:5800:1224/213727.072:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:27.19 [13544:5800:1224/213727.192:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:31.05 [13544:5800:1224/213731.058:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:31.38 [13544:5800:1224/213731.380:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:34.32 [13544:5800:1224/213734.322:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:34.33 [13544:5800:1224/213734.330:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:36.92 [13544:5800:1224/213736.929:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:37.18 [13544:5800:1224/213737.185:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:39.69 [13544:5800:1224/213739.691:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:39.70 [13544:5800:1224/213739.702:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:39.75 [13544:5800:1224/213739.749:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:39.98 [13544:5800:1224/213739.980:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:47.07 [13544:5800:1224/213747.076:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:47.19 [13544:5800:1224/213747.195:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:51.06 [13544:5800:1224/213751.061:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:51.38 [13544:5800:1224/213751.382:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:54.32 [13544:5800:1224/213754.326:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:54.33 [13544:5800:1224/213754.332:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:56.93 [13544:5800:1224/213756.931:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:57.18 [13544:5800:1224/213757.187:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:59.72 [13544:5800:1224/213759.728:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:59.73 [13544:5800:1224/213759.734:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:59.76 [13544:5800:1224/213759.769:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:37:59.98 [13544:5800:1224/213759.982:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:07.07 [13544:5800:1224/213807.078:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:07.19 [13544:5800:1224/213807.198:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:11.06 [13544:5800:1224/213811.065:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:11.38 [13544:5800:1224/213811.386:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:14.32 [13544:5800:1224/213814.328:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:14.33 [13544:5800:1224/213814.336:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:16.93 [13544:5800:1224/213816.935:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:17.19 [13544:5800:1224/213817.190:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:19.73 [13544:5800:1224/213819.736:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:19.74 [13544:5800:1224/213819.741:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:19.77 [13544:5800:1224/213819.776:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:19.98 [13544:5800:1224/213819.987:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:27.08 [13544:5800:1224/213827.082:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:27.20 [13544:5800:1224/213827.204:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:31.06 [13544:5800:1224/213831.067:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:31.38 [13544:5800:1224/213831.389:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:34.33 [13544:5800:1224/213834.331:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:34.33 [13544:5800:1224/213834.339:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:36.93 [13544:5800:1224/213836.937:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:37.19 [13544:5800:1224/213837.193:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:39.74 [13544:5800:1224/213839.740:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:39.74 [13544:5800:1224/213839.744:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:39.77 [13544:5800:1224/213839.779:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:39.99 [13544:5800:1224/213839.991:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:47.08 [13544:5800:1224/213847.085:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:47.20 [13544:5800:1224/213847.206:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:51.07 [13544:5800:1224/213851.070:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:51.39 [13544:5800:1224/213851.392:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:54.33 [13544:5800:1224/213854.335:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:54.34 [13544:5800:1224/213854.343:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:56.94 [13544:5800:1224/213856.940:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:57.19 [13544:5800:1224/213857.196:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:59.74 [13544:5800:1224/213859.745:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:59.74 [13544:5800:1224/213859.745:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:59.78 [13544:5800:1224/213859.780:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:38:59.99 [13544:5800:1224/213859.994:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:07.08 [13544:5800:1224/213907.088:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:07.21 [13544:5800:1224/213907.209:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:11.07 [13544:5800:1224/213911.073:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:11.39 [13544:5800:1224/213911.394:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:14.33 [13544:5800:1224/213914.338:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:14.34 [13544:5800:1224/213914.345:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:16.94 [13544:5800:1224/213916.943:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:17.20 [13544:5800:1224/213917.199:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:19.74 [13544:5800:1224/213919.748:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:19.74 [13544:5800:1224/213919.748:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:19.78 [13544:5800:1224/213919.783:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:19.99 [13544:5800:1224/213919.997:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:27.09 [13544:5800:1224/213927.092:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:27.21 [13544:5800:1224/213927.212:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:31.07 [13544:5800:1224/213931.075:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:31.39 [13544:5800:1224/213931.396:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:34.34 [13544:5800:1224/213934.343:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:34.35 [13544:5800:1224/213934.352:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:36.94 [13544:5800:1224/213936.945:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:37.20 [13544:5800:1224/213937.202:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:39.75 [13544:5800:1224/213939.751:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:39.75 [13544:5800:1224/213939.751:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:39.78 [13544:5800:1224/213939.785:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:40.00 [13544:5800:1224/213940.002:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:47.09 [13544:5800:1224/213947.095:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:47.21 [13544:5800:1224/213947.215:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:51.07 [13544:5800:1224/213951.078:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:51.40 [13544:5800:1224/213951.400:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:54.34 [13544:5800:1224/213954.346:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:54.35 [13544:5800:1224/213954.355:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:56.94 [13544:5800:1224/213956.948:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:57.20 [13544:5800:1224/213957.204:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:59.75 [13544:5800:1224/213959.756:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:59.75 [13544:5800:1224/213959.758:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:39:59.83 [13544:5800:1224/213959.831:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:00.02 [13544:5800:1224/214000.022:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:07.09 [13544:5800:1224/214007.098:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:07.21 [13544:5800:1224/214007.218:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:11.08 [13544:5800:1224/214011.080:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:11.40 [13544:5800:1224/214011.402:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:14.35 [13544:5800:1224/214014.350:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:14.35 [13544:5800:1224/214014.358:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:16.95 [13544:5800:1224/214016.950:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:17.20 [13544:5800:1224/214017.207:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:19.76 [13544:5800:1224/214019.760:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:19.76 [13544:5800:1224/214019.760:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:19.83 [13544:5800:1224/214019.835:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:20.02 [13544:5800:1224/214020.026:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:27.10 [13544:5800:1224/214027.100:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:27.22 [13544:5800:1224/214027.220:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:31.08 [13544:5800:1224/214031.082:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:31.40 [13544:5800:1224/214031.406:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:34.35 [13544:5800:1224/214034.354:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:34.36 [13544:5800:1224/214034.361:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:36.95 [13544:5800:1224/214036.952:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:37.20 [13544:5800:1224/214037.209:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:39.76 [13544:5800:1224/214039.764:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:39.76 [13544:5800:1224/214039.767:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:39.83 [13544:5800:1224/214039.837:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:40.02 [13544:5800:1224/214040.028:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:47.10 [13544:5800:1224/214047.104:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:47.22 [13544:5800:1224/214047.224:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:51.08 [13544:5800:1224/214051.086:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:51.40 [13544:5800:1224/214051.408:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:54.35 [13544:5800:1224/214054.356:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:54.36 [13544:5800:1224/214054.364:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:56.95 [13544:5800:1224/214056.954:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:57.21 [13544:5800:1224/214057.211:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:59.77 [13544:5800:1224/214059.770:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:59.77 [13544:5800:1224/214059.772:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:40:59.84 [13544:5800:1224/214059.841:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:00.03 [13544:5800:1224/214100.030:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:07.10 [13544:5800:1224/214107.107:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:07.22 [13544:5800:1224/214107.227:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:11.08 [13544:5800:1224/214111.088:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:11.41 [13544:5800:1224/214111.413:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:14.36 [13544:5800:1224/214114.359:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:14.36 [13544:5800:1224/214114.365:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
